Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
CHSV3, 17.8, 295.3,2018-07-26T03:06:00, , , , , , ,27.6, , ,28.8, , , , , , , , , , ,A, , , , , , , 60,1.0
CHSV3, 17.8, 295.3,2018-07-26T03:12:00, , , , , , ,27.6, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-26T03:18:00, , , , , , ,27.6, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T03:24:00, , , , , , ,27.6, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T03:30:00, , , ,1019.40, , ,27.7, , , , , , , , , , , , , , , , , , , , , 97,2.1
CHSV3, 17.8, 295.3,2018-07-26T03:36:00, , , , , , ,27.7, , ,28.9, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T03:42:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-26T03:48:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T03:54:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-26T04:00:00, , , ,1019.20, , ,27.6, , , , , , , , , , , , , , , , , , , , , 73,1.6
CHSV3, 17.8, 295.3,2018-07-26T04:06:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T04:12:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T04:18:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-26T04:24:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T04:30:00, , , ,1019.00, , ,27.6, , , , , , , , , , , , , , , , , , , , , 74,2.5
CHSV3, 17.8, 295.3,2018-07-26T04:36:00, , , , , , ,27.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-26T04:42:00, , , , , , ,27.5, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-26T04:48:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T04:54:00, , , , , , ,27.6, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T05:00:00, , , ,1018.80, , ,27.5, , , , , , , , , , , , , , , , , , , , , 98,1.7
CHSV3, 17.8, 295.3,2018-07-26T05:06:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-26T05:12:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-26T05:18:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T05:24:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-26T05:30:00, , , ,1018.40, , ,27.5, , , , , , , , , , , , , , , , , , , , , 76,2.1
CHSV3, 17.8, 295.3,2018-07-26T05:36:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T05:42:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T05:48:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T05:54:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-26T06:00:00, , , ,1018.20, , ,27.4, , , , , , , , , , , , , , , , , , , , , 92,1.9
CHSV3, 17.8, 295.3,2018-07-26T06:06:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-26T06:12:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T06:18:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-26T06:24:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T06:30:00, , , ,1018.00, , ,27.4, , , , , , , , , , , , , , , , , , , , , 90,1.6
CHSV3, 17.8, 295.3,2018-07-26T06:36:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T06:42:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , ,100,1.5
CHSV3, 17.8, 295.3,2018-07-26T06:48:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-26T06:54:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T07:00:00, , , ,1017.80, , ,27.4, , , , , , , , , , , , , , , , , , , , , 79,1.8
CHSV3, 17.8, 295.3,2018-07-26T07:06:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T07:12:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-26T07:18:00, , , , , , ,27.5, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T07:24:00, , , , , , ,27.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T07:30:00, , , ,1017.80, , ,27.4, , , , , , , , , , , , , , , , , , , , , 81,1.4
CHSV3, 17.8, 295.3,2018-07-26T07:36:00, , , , , , ,27.3, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T07:42:00, , , , , , ,27.3, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T07:48:00, , , , , , ,27.3, , ,28.7, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-26T07:54:00, , , , , , ,27.3, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T08:00:00, , , ,1017.80, , ,27.3, , , , , , , , , , , , , , , , , , , , , 90,1.6
CHSV3, 17.8, 295.3,2018-07-26T08:06:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-26T08:12:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-26T08:18:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T08:24:00, , , , , , ,27.1, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-26T08:30:00, , , ,1017.90, , ,27.1, , , , , , , , , , , , , , , , , , , , , 93,1.2
CHSV3, 17.8, 295.3,2018-07-26T08:36:00, , , , , , ,27.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T08:42:00, , , , , , ,27.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T08:48:00, , , , , , ,27.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 60,1.5
CHSV3, 17.8, 295.3,2018-07-26T08:54:00, , , , , , ,27.3, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T09:00:00, , , ,1018.10, , ,26.9, , , , , , , , , , , , , , , , , , , , , 68,2.4
CHSV3, 17.8, 295.3,2018-07-26T09:06:00, , , , , , ,26.6, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-26T09:12:00, , , , , , , , , ,28.5, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T09:18:00, , , , , , ,26.3, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T09:24:00, , , , , , ,26.3, , ,28.5, , , , , , , , , , ,A, , , , , , ,110,1.5
CHSV3, 17.8, 295.3,2018-07-26T09:30:00, , , ,1018.10, , ,26.4, , , , , , , , , , , , , , , , , , , , , 81,0.9
CHSV3, 17.8, 295.3,2018-07-26T09:36:00, , , , , , ,26.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T09:42:00, , , , , , ,26.5, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,1.5
CHSV3, 17.8, 295.3,2018-07-26T09:48:00, , , , , , ,26.6, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,0.5
CHSV3, 17.8, 295.3,2018-07-26T09:54:00, , , , , , ,26.8, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:00:00, , , ,1018.50, , ,26.8, , , , , , , , , , , , , , , , , , , , , 73,1.2
CHSV3, 17.8, 295.3,2018-07-26T10:06:00, , , , , , ,26.8, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-26T10:12:00, , , , , , ,26.7, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:18:00, , , , , , ,26.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:24:00, , , , , , ,26.3, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:30:00, , , ,1018.80, , ,26.3, , , , , , , , , , , , , , , , , , , , , 80,1.3
CHSV3, 17.8, 295.3,2018-07-26T10:36:00, , , , , , ,26.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:42:00, , , , , , ,26.5, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:48:00, , , , , , ,26.7, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,1.5
CHSV3, 17.8, 295.3,2018-07-26T10:54:00, , , , , , ,26.8, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T11:00:00, , , ,1018.90, , ,27.1, , , , , , , , , , , , , , , , , , , , , 73,1.2
CHSV3, 17.8, 295.3,2018-07-26T11:06:00, , , , , , ,27.3, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T11:12:00, , , , , , , , , ,28.4, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-26T11:18:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T11:24:00, , , , , , ,27.7, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T11:30:00, , , ,1019.10, , ,27.7, , , , , , , , , , , , , , , , , , , , , 92,2.0
CHSV3, 17.8, 295.3,2018-07-26T11:36:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T11:42:00, , , , , , ,26.7, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-26T11:48:00, , , , , , ,26.4, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-26T11:54:00, , , , , , ,26.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-26T12:00:00, , , ,1019.70, , ,26.6, , , , , , , , , , , , , , , , , , , , , 73,1.7
CHSV3, 17.8, 295.3,2018-07-26T12:06:00, , , , , , ,26.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T12:12:00, , , , , , ,26.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-26T12:18:00, , , , , , ,26.8, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-26T12:24:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-26T12:30:00, , , ,1019.80, , ,28.0, , , , , , , , , , , , , , , , , , , , , 67,2.3
CHSV3, 17.8, 295.3,2018-07-26T12:36:00, , , , , , ,27.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-26T12:42:00, , , , , , ,27.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-26T12:48:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-26T12:54:00, , , , , , ,27.5, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-26T13:00:00, , , ,1019.80, , ,27.8, , , , , , , , , , , , , , , , , , , , , 87,1.8
CHSV3, 17.8, 295.3,2018-07-26T13:06:00, , , , , , ,28.3, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-26T13:12:00, , , , , , ,28.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-26T13:18:00, , , , , , ,29.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-26T13:24:00, , , , , , ,28.8, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,4.6
CHSV3, 17.8, 295.3,2018-07-26T13:30:00, , , ,1019.80, , ,29.1, , , , , , , , , , , , , , , , , , , , , 93,2.7
CHSV3, 17.8, 295.3,2018-07-26T13:36:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T13:42:00, , , , , , ,29.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-26T13:48:00, , , , , , ,29.3, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-26T13:54:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T14:00:00, , , ,1020.10, , ,29.5, , , , , , , , , , , , , , , , , , , , , 91,3.1
CHSV3, 17.8, 295.3,2018-07-26T14:06:00, , , , , , ,29.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-26T14:12:00, , , , , , ,29.4, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-26T14:18:00, , , , , , ,29.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-26T14:24:00, , , , , , ,29.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-26T14:30:00, , , , , , ,29.8, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,4.1
CHSV3, 17.8, 295.3,2018-07-26T14:36:00, , , , , , ,30.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-26T14:42:00, , , , , , ,29.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,4.1
CHSV3, 17.8, 295.3,2018-07-26T14:48:00, , , , , , ,30.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-26T14:54:00, , , , , , ,30.2, , ,28.3, , , , , , , , , , ,A, , , , , , ,110,5.1
CHSV3, 17.8, 295.3,2018-07-26T15:00:00, , , ,1019.80, , ,30.5, , , , , , , , , , , , , , , , , , , , , 96,3.4
CHSV3, 17.8, 295.3,2018-07-26T15:06:00, , , , , , ,30.4, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-26T15:12:00, , , , , , ,30.1, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,5.1
CHSV3, 17.8, 295.3,2018-07-26T15:18:00, , , , , , ,30.3, , ,28.4, , , , , , , , , , ,A, , , , , , ,110,5.7
CHSV3, 17.8, 295.3,2018-07-26T15:24:00, , , , , , ,30.8, , ,28.4, , , , , , , , , , ,A, , , , , , ,110,3.6
CHSV3, 17.8, 295.3,2018-07-26T15:30:00, , , ,1019.70, , ,30.9, , , , , , , , , , , , , , , , , , , , , 86,3.1
CHSV3, 17.8, 295.3,2018-07-26T15:36:00, , , , , , ,30.4, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,4.1
CHSV3, 17.8, 295.3,2018-07-26T15:42:00, , , , , , ,30.6, , ,28.4, , , , , , , , , , ,A, , , , , , ,110,4.6
CHSV3, 17.8, 295.3,2018-07-26T15:48:00, , , , , , ,30.5, , ,28.4, , , , , , , , , , ,A, , , , , , ,110,4.1
CHSV3, 17.8, 295.3,2018-07-26T15:54:00, , , , , , ,30.4, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,4.6
CHSV3, 17.8, 295.3,2018-07-26T16:00:00, , , , , , ,30.2, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,4.1
CHSV3, 17.8, 295.3,2018-07-26T16:06:00, , , , , , ,30.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 80,4.1
CHSV3, 17.8, 295.3,2018-07-26T16:12:00, , , , , , ,30.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-26T16:18:00, , , , , , ,30.8, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-26T16:24:00, , , , , , ,30.8, , ,28.5, , , , , , , , , , ,A, , , , , , ,110,4.1
CHSV3, 17.8, 295.3,2018-07-26T16:30:00, , , ,1019.50, , ,30.6, , , , , , , , , , , , , , , , , , , , ,105,4.9
CHSV3, 17.8, 295.3,2018-07-26T16:36:00, , , , , , ,30.6, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,5.1
CHSV3, 17.8, 295.3,2018-07-26T16:42:00, , , , , , ,30.5, , ,28.5, , , , , , , , , , ,A, , , , , , ,110,5.1
CHSV3, 17.8, 295.3,2018-07-26T16:48:00, , , , , , ,30.6, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,4.1
CHSV3, 17.8, 295.3,2018-07-26T16:54:00, , , , , , ,30.6, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,3.6
CHSV3, 17.8, 295.3,2018-07-26T17:00:00, , , ,1019.50, , ,30.7, , , , , , , , , , , , , , , , , , , , , 99,3.9
CHSV3, 17.8, 295.3,2018-07-26T17:06:00, , , , , , ,30.8, , ,28.6, , , , , , , , , , ,A, , , , , , ,120,3.6
CHSV3, 17.8, 295.3,2018-07-26T17:12:00, , , , , , ,30.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,4.1
CHSV3, 17.8, 295.3,2018-07-26T17:18:00, , , , , , ,31.2, , ,28.6, , , , , , , , , , ,A, , , , , , ,110,3.6
CHSV3, 17.8, 295.3,2018-07-26T17:24:00, , , , , , ,30.7, , ,28.6, , , , , , , , , , ,A, , , , , , ,120,4.6
CHSV3, 17.8, 295.3,2018-07-26T17:30:00, , , ,1019.40, , ,30.4, , , , , , , , , , , , , , , , , , , , , 98,3.4
CHSV3, 17.8, 295.3,2018-07-26T17:36:00, , , , , , ,30.8, , ,28.6, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-26T17:42:00, , , , , , ,30.6, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,4.1
CHSV3, 17.8, 295.3,2018-07-26T17:48:00, , , , , , ,30.4, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,3.6
CHSV3, 17.8, 295.3,2018-07-26T17:54:00, , , , , , ,30.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-26T18:00:00, , , ,1019.20, , ,30.7, , , , , , , , , , , , , , , , , , , , ,114,5.2
CHSV3, 17.8, 295.3,2018-07-26T18:06:00, , , , , , ,30.8, , ,28.7, , , , , , , , , , ,A, , , , , , ,100,4.1
CHSV3, 17.8, 295.3,2018-07-26T18:12:00, , , , , , ,30.4, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-26T18:18:00, , , , , , ,30.7, , ,28.7, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-26T18:24:00, , , , , , ,30.6, , ,28.7, , , , , , , , , , ,A, , , , , , ,100,4.6
CHSV3, 17.8, 295.3,2018-07-26T18:30:00, , , ,1018.60, , ,30.6, , , , , , , , , , , , , , , , , , , , , 94,3.9
CHSV3, 17.8, 295.3,2018-07-26T18:36:00, , , , , , ,30.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-26T18:42:00, , , , , , ,30.4, , ,28.8, , , , , , , , , , ,A, , , , , , ,100,3.6
CHSV3, 17.8, 295.3,2018-07-26T18:48:00, , , , , , ,30.1, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,3.6
CHSV3, 17.8, 295.3,2018-07-26T18:54:00, , , , , , ,30.3, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-26T19:00:00, , , ,1018.20, , ,30.0, , , , , , , , , , , , , , , , , , , , , 81,3.4
CHSV3, 17.8, 295.3,2018-07-26T19:06:00, , , , , , ,30.1, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T19:12:00, , , , , , ,29.6, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,4.1
CHSV3, 17.8, 295.3,2018-07-26T19:18:00, , , , , , ,29.9, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,3.6
CHSV3, 17.8, 295.3,2018-07-26T19:24:00, , , , , , ,30.5, , ,28.8, , , , , , , , , , ,A, , , , , , ,120,4.1
CHSV3, 17.8, 295.3,2018-07-26T19:30:00, , , ,1018.20, , ,30.5, , , , , , , , , , , , , , , , , , , , , 80,2.4
CHSV3, 17.8, 295.3,2018-07-26T19:36:00, , , , , , ,30.4, , ,28.9, , , , , , , , , , ,A, , , , , , ,100,4.1
CHSV3, 17.8, 295.3,2018-07-26T19:42:00, , , , , , ,30.4, , ,28.9, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-26T19:48:00, , , , , , ,30.5, , ,28.9, , , , , , , , , , ,A, , , , , , ,110,3.6
CHSV3, 17.8, 295.3,2018-07-26T19:54:00, , , , , , ,30.5, , ,28.9, , , , , , , , , , ,A, , , , , , ,110,3.6
CHSV3, 17.8, 295.3,2018-07-26T20:00:00, , , ,1018.10, , ,30.1, , , , , , , , , , , , , , , , , , , , , 62,3.0
CHSV3, 17.8, 295.3,2018-07-26T20:06:00, , , , , , ,30.4, , ,28.9, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-26T20:12:00, , , , , , ,30.3, , ,28.9, , , , , , , , , , ,A, , , , , , ,100,3.6
CHSV3, 17.8, 295.3,2018-07-26T20:18:00, , , , , , ,30.4, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-26T20:24:00, , , , , , ,30.5, , ,28.9, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-26T20:30:00, , , ,1018.10, , ,30.5, , , , , , , , , , , , , , , , , , , , , 89,2.3
CHSV3, 17.8, 295.3,2018-07-26T20:36:00, , , , , , ,30.6, , ,28.9, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-26T20:42:00, , , , , , ,30.3, , ,28.9, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-26T20:48:00, , , , , , ,29.9, , ,28.9, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-26T20:54:00, , , , , , ,30.1, , ,29.0, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T21:00:00, , , ,1018.10, , ,29.9, , , , , , , , , , , , , , , , , , , , ,107,3.1
CHSV3, 17.8, 295.3,2018-07-26T21:06:00, , , , , , ,29.9, , ,29.0, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-26T21:12:00, , , , , , ,29.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-26T21:18:00, , , , , , ,29.6, , ,29.0, , , , , , , , , , ,A, , , , , , ,110,2.6
CHSV3, 17.8, 295.3,2018-07-26T21:24:00, , , , , , ,29.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-26T21:30:00, , , ,1018.10, , ,29.3, , , , , , , , , , , , , , , , , , , , , 65,3.0
CHSV3, 17.8, 295.3,2018-07-26T21:36:00, , , , , , ,29.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-26T21:42:00, , , , , , ,29.1, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-26T21:48:00, , , , , , , , , ,29.0, , , , , , , , , , ,A, , , , , , , 80,2.1
